scenario,target,trials,median_direct_request_p50_latency_us,median_transparent_request_p50_latency_us,median_transparent_vs_direct_request_p50_latency_us_pct,median_direct_request_p95_latency_us,median_transparent_request_p95_latency_us,median_transparent_vs_direct_request_p95_latency_us_pct,median_direct_storage_wait_us,median_transparent_storage_wait_us,median_transparent_vs_direct_storage_wait_us_pct,median_direct_operation_rate,median_transparent_operation_rate,median_transparent_vs_direct_operation_rate_pct
conversation,local,3,16570.359,17787.577,6.061270468286626,87850.811,90901.313,3.7341476563033575,13278476.253,14002039.234,4.5425793555470735,2095.496461,1987.210544,-4.3451954080871245
conversation,remote,3,5281.34,6083.641,14.722498023554593,29355.263,33196.848,13.392417668939213,4208965.534,4814531.876,14.409037432311866,6610.888062,5779.378082,-12.594317498361493
toolagent,local,3,6886.332,6615.991,-3.530558880486362,56885.997,53734.965,-5.58875739613782,8011339.59,8150405.883,1.867293330545815,2110.258816,2074.252527,-1.8330646324077449
toolagent,remote,3,2539.889,2616.045,2.6812589054088445,16547.097,18222.835,11.409054009230445,2636177.86,2859444.722,9.571147411123468,6413.072599,5912.33671,-8.73509827547175
